CreditScore,Age,Tenure,NumOfProducts,New_Estimated_Salary,Gender_Female,Gender_Male
479,35,9,1,9944.986,0,1
765,32,9,1,4724.755999999999,1,0
671,31,7,1,10268.132000000001,1,0
579,43,2,1,19840.237,0,1
698,45,5,1,14197.001999999999,0,1
850,71,10,1,9789.34,0,1
741,29,8,2,11599.452000000001,0,1
533,39,2,1,7366.994000000001,1,0
657,38,7,2,18582.773999999998,0,1
625,45,7,1,12460.77,0,1
530,29,5,2,12145.121000000001,1,0
494,30,3,1,2788.606,0,1
573,30,6,2,6619.021000000001,1,0
593,35,4,1,2000.846,0,1
764,30,5,2,10515.566,0,1
652,36,9,1,7235.017,0,1
743,34,1,1,10854.321,1,0
589,46,10,2,16836.936999999998,1,0
718,39,2,1,5213.849,1,0
688,32,6,1,17253.123,1,0
525,25,10,2,6936.195,1,0
550,35,9,2,19732.54,0,1
766,43,6,2,3670.656,0,1
599,51,0,1,17523.599,0,1
655,41,5,1,3654.8,1,0
764,24,7,1,11567.638,1,0
656,50,7,2,7214.344,0,1
810,33,6,2,7796.567,0,1
517,37,5,1,3151.716,0,1
676,30,1,1,5540.017,0,1
476,37,4,1,5577.584,0,1
698,36,6,2,1923.1979999999999,0,1
515,65,7,1,14254.832999999999,0,1
740,39,9,2,1904.723,0,1
598,23,6,2,15322.919,1,0
720,43,10,1,7286.194,1,0
421,34,2,2,9661.523,0,1
666,51,2,1,15695.354000000001,0,1
815,37,1,1,6720.83,0,1
520,43,3,3,2533.303,0,1
758,40,5,2,12321.881,1,0
619,57,3,1,7246.799000000001,0,1
674,27,4,1,2202.618,1,0
703,31,6,2,6766.719,0,1
691,40,0,1,6062.261,1,0
621,26,2,1,4422.04,0,1
657,25,2,1,2274.55,0,1
527,33,9,1,9873.414999999999,0,1
703,42,7,2,7250.067999999999,1,0
507,40,3,1,9207.501,0,1
602,29,5,1,16122.984,0,1
667,42,7,1,10834.894,0,1
825,40,6,1,11712.25,0,1
567,40,2,2,9379.586,1,0
459,26,4,1,5001.617,0,1
809,24,4,2,19351.876,1,0
764,24,0,2,8872.449,1,0
602,42,10,2,16992.110999999997,1,0
681,48,8,1,16358.167000000001,1,0
738,31,9,1,1860.623,0,1
460,46,4,2,12695.25,0,1
506,37,5,2,12754.381,0,1
757,44,5,2,15873.51,0,1
588,49,6,3,3629.2940000000003,0,1
641,37,7,2,7524.83,0,1
664,58,5,1,6088.758,0,1
715,32,10,2,6090.749,1,0
655,39,6,2,14894.851999999999,1,0
795,56,9,1,2923.929,1,0
782,27,3,2,14361.401000000002,1,0
619,42,8,3,19182.135000000002,1,0
792,59,9,1,16147.919,1,0
765,56,1,1,1322.893,1,0
751,37,0,1,10930.929,1,0
812,24,10,2,15690.615,0,1
559,28,3,1,1560.727,0,1
732,46,0,2,18435.078,0,1
700,59,5,1,14297.704999999998,1,0
807,37,10,2,17209.795000000002,0,1
532,66,3,1,11522.702000000001,1,0
602,35,8,2,15284.353,1,0
754,34,7,2,6521.985,0,1
738,43,9,2,6416.67,0,1
573,26,8,2,9017.73,0,1
609,32,4,1,12059.485,0,1
599,41,1,2,9606.982,1,0
587,36,1,2,4468.808,1,0
635,42,1,2,16435.71,0,1
647,44,5,3,17420.522,1,0
678,46,1,2,8210.619,1,0
758,61,2,2,4398.241,0,1
516,65,9,1,18149.042,1,0
675,35,8,2,2906.225,0,1
549,41,9,3,13171.059,0,1
684,32,3,2,12743.347,0,1
664,36,6,2,12243.309,0,1
746,36,9,1,15570.015,0,1
847,31,5,2,7632.6669999999995,0,1
511,40,1,1,18411.873,1,0
726,42,2,1,17516.105,1,0
645,28,7,2,3449.006,0,1
556,39,9,1,9489.810000000001,1,0
732,48,4,1,12085.285,1,0
602,39,6,2,17661.485999999997,1,0
632,37,1,1,6077.811,0,1
530,25,9,1,6412.903,0,1
610,35,7,1,6162.319,1,0
670,40,3,1,18265.015,1,0
794,54,1,1,19215.466,1,0
694,42,8,1,3640.5209999999997,0,1
629,46,1,1,16112.567000000001,0,1
683,42,8,2,19813.489999999998,1,0
701,41,2,1,4785.678,1,0
575,28,7,1,1066.605,0,1
679,29,3,2,6368.706,0,1
744,46,1,3,17743.159,1,0
765,43,9,2,13660.279999999999,0,1
673,37,10,2,3741.1349999999998,1,0
551,48,5,1,9497.810000000001,1,0
641,38,3,2,11646.619,1,0
701,41,0,1,12762.336,0,1
738,38,5,1,1923.341,0,1
635,31,1,2,13538.223000000002,0,1
711,45,1,2,5061.062,1,0
653,55,2,1,6234.771,0,1
748,66,8,1,16333.164999999999,0,1
568,38,3,1,12448.628,1,0
850,39,2,2,17945.142,1,0
569,37,9,1,19992.917,0,1
705,41,4,2,14251.466,0,1
575,47,9,2,6345.218,0,1
572,33,5,1,4113.905000000001,0,1
794,33,0,2,17812.271,0,1
780,43,0,1,1570.527,1,0
478,38,4,1,5182.087,1,0
662,22,9,2,4437.765,1,0
832,40,9,2,13463.897,1,0
470,39,5,2,6370.59,0,1
604,36,6,2,7963.338000000001,0,1
690,49,8,1,5101.129,0,1
741,42,6,1,19468.678,0,1
701,42,5,2,2421.056,1,0
746,25,9,2,8872.847,0,1
471,28,5,2,2235.697,1,0
764,34,6,2,16632.479,0,1
781,35,1,2,4211.79,0,1
698,31,1,1,13479.073999999999,0,1
687,72,4,2,5026.769,1,0
632,27,3,1,6270.338,1,0
599,34,2,1,19803.023999999998,0,1
690,36,10,2,5590.293,0,1
537,38,10,1,5233.7970000000005,1,0
707,48,8,1,11990.32,0,1
559,33,9,2,11037.184,0,1
625,39,5,1,9980.087,0,1
468,32,8,1,19871.429,1,0
630,35,1,2,18682.622,0,1
608,28,9,2,12506.202000000001,1,0
687,35,8,2,1033.405,0,1
612,26,4,2,17978.074,1,0
806,30,8,1,8502.836,0,1
554,42,1,2,18349.29,0,1
542,26,2,2,5486.954,1,0
759,45,8,2,9925.124,1,0
667,41,6,2,16718.177,0,1
823,71,5,1,16268.306,0,1
739,36,0,2,13346.557,1,0
642,49,4,1,2477.022,0,1
728,69,1,2,13180.485999999999,1,0
490,38,3,1,9279.723,1,0
612,30,9,1,10589.055,0,1
627,41,6,3,13870.075,1,0
762,60,10,1,3144.5029999999997,1,0
509,29,0,2,9289.817,1,0
478,36,3,2,4491.2699999999995,1,0
689,31,3,1,12066.357,1,0
639,42,4,2,16768.237,1,0
730,26,6,2,18580.870000000003,0,1
500,40,1,1,15284.598999999998,0,1
834,38,8,2,6648.526,0,1
582,41,6,2,17807.404000000002,0,1
801,46,6,2,17000.874,1,0
562,35,0,2,11989.952000000001,1,0
613,40,1,3,10796.111,0,1
567,29,5,1,10925.759,0,1
632,49,5,1,14020.121,1,0
609,39,3,1,13839.967,0,1
646,29,4,1,1547.091,1,0
504,44,0,2,15803.672,1,0
650,41,9,2,19159.967,0,1
553,42,1,2,2382.204,0,1
529,30,2,1,7528.5470000000005,0,1
546,24,8,1,12538.102,0,1
588,38,1,1,7596.919,0,1
697,43,8,1,6689.3279999999995,0,1
542,67,10,1,2134.3740000000003,0,1
559,29,1,2,15563.976,0,1
696,66,7,2,17402.73,1,0
707,35,2,3,9414.83,0,1
521,49,2,1,18276.514000000003,1,0
734,40,9,1,1279.923,1,0
663,36,6,1,3581.797,1,0
711,58,9,2,2676.785,0,1
579,33,6,1,9499.304,0,1
727,39,5,2,18096.232,0,1
796,40,1,1,17752.419,1,0
601,44,4,2,5856.130999999999,1,0
725,44,5,1,11735.614,0,1
505,49,7,1,13518.010999999999,0,1
613,45,9,2,3474.965,1,0
773,39,4,2,18208.145,1,0
507,36,4,1,14013.443,0,1
753,48,4,2,14682.142000000002,0,1
543,42,4,3,8598.354,0,1
807,60,1,2,1735.536,1,0
544,22,4,2,7000.767,0,1
686,29,3,1,6467.907,0,1
751,52,8,2,17929.185,0,1
751,30,6,2,1576.6100000000001,1,0
754,39,8,1,8768.492999999999,1,0
531,37,7,1,14752.135,0,1
583,35,8,2,4214.3550000000005,0,1
616,37,9,1,11131.296,0,1
612,36,5,2,15941.658,1,0
559,49,2,1,12054.083,0,1
676,64,4,1,9114.948,1,0
790,24,7,1,16045.020999999999,0,1
524,25,7,1,19366.849,1,0
654,32,6,2,13789.857,0,1
632,32,6,1,17038.299,0,1
692,66,4,1,11818.814999999999,0,1
532,24,8,1,3423.148,0,1
645,37,2,2,15340.024,1,0
631,46,10,2,12950.896,1,0
714,45,8,2,13988.914999999999,0,1
697,40,4,2,2654.328,0,1
666,31,3,2,11215.731,0,1
503,29,3,2,14395.499,0,1
759,26,4,2,13539.462,0,1
733,44,6,1,19719.349,1,0
547,35,4,1,13328.773000000001,1,0
695,46,3,1,5629.785,0,1
786,33,0,1,15499.057999999999,1,0
631,48,1,1,15066.142000000002,0,1
738,39,5,2,11438.898,0,1
573,27,2,1,1163.134,0,1
846,37,6,1,4151.644,1,0
584,47,7,1,9291.583999999999,0,1
521,25,7,2,15787.867000000002,0,1
850,49,8,1,2586.767,0,1
743,35,6,1,19336.069,0,1
550,46,7,2,13059.035,1,0
802,40,5,2,17504.369,0,1
635,24,4,2,7066.877,0,1
527,39,9,2,9471.143,1,0
697,62,7,1,12918.818,0,1
667,39,9,2,6887.38,0,1
639,32,9,2,11134.036,0,1
768,36,3,1,12587.05,1,0
602,26,8,1,19786.116,1,0
662,42,6,1,4824.237999999999,1,0
567,45,4,2,12105.319,1,0
699,35,5,2,7839.724,0,1
683,30,1,1,6503.5019999999995,0,1
700,26,2,2,5005.142,1,0
551,37,3,2,5057.84,0,1
696,25,8,1,12190.444,1,0
569,43,7,2,5253.481,0,1
512,75,2,1,12330.462,1,0
575,43,3,1,8359.451,0,1
670,37,2,2,5422.974,0,1
719,61,5,2,2913.243,0,1
776,43,4,2,16213.75,1,0
582,46,8,1,4450.6089999999995,1,0
527,31,4,1,16936.189000000002,0,1
690,32,2,1,15182.266,0,1
549,37,1,2,12849.994,1,0
735,31,3,1,7292.767999999999,0,1
577,31,4,1,14525.043,1,0
771,47,3,2,10787.439,1,0
700,46,5,1,9827.301,0,1
710,41,2,1,998.3879999999999,1,0
641,51,2,4,2691.272,1,0
566,63,2,2,5219.884,0,1
742,35,2,1,12699.753,1,0
553,41,6,1,1934.4919999999997,0,1
619,49,9,1,3818.685,1,0
590,38,9,2,14875.016,1,0
778,31,9,2,19063.123,0,1
598,53,10,1,13688.685999999998,0,1
699,34,8,1,7651.046,0,1
719,42,4,1,2846.5860000000002,1,0
651,26,5,1,14176.326000000001,0,1
600,38,9,2,5885.585,1,0
494,41,2,2,18842.613,1,0
659,32,3,2,10241.684,0,1
675,34,10,1,14623.063,1,0
672,43,5,2,6451.55,0,1
587,36,1,1,3057.982,1,0
652,47,0,2,3879.879,1,0
850,30,3,2,11669.28,1,0
550,34,8,1,11649.555,0,1
636,33,0,1,9227.747,1,0
706,28,3,2,18154.367000000002,0,1
662,29,10,2,13750.831,1,0
710,33,10,2,19292.882,0,1
645,25,1,2,9307.304,0,1
802,51,7,1,4085.579,0,1
625,31,4,2,7533.567999999999,0,1
592,27,3,2,1964.565,0,1
556,46,10,2,10918.424,1,0
585,39,7,2,13185.201000000001,1,0
755,41,6,1,12601.358,0,1
593,69,2,2,10589.869,0,1
650,34,4,1,1127.648,0,1
722,38,3,2,16798.472,1,0
850,33,7,1,18398.382,1,0
679,26,3,1,18480.027,1,0
636,42,2,2,5547.0779999999995,0,1
507,32,7,2,6792.6179999999995,0,1
616,32,6,2,4300.146,1,0
850,39,0,1,9274.816,0,1
543,48,1,1,3331.072,0,1
687,21,8,2,15476.734,1,0
739,54,8,1,13442.075,0,1
630,49,1,2,16285.829000000002,1,0
850,40,6,1,3669.049,0,1
794,31,0,2,17564.344,0,1
548,35,10,1,3129.971,1,0
664,40,7,1,12207.348,0,1
749,29,7,3,10297.572,1,0
624,38,7,1,13509.678,0,1
684,60,2,1,12025.77,0,1
568,33,7,2,14345.060999999998,0,1
544,37,3,1,7997.209,0,1
684,41,1,1,17750.666,1,0
537,47,4,2,5088.151,1,0
538,42,4,1,11921.646,1,0
529,29,8,2,1984.211,1,0
839,33,10,1,6267.442,1,0
643,32,2,1,13130.173999999999,1,0
629,44,5,4,11757.259,0,1
708,44,2,2,8487.023,1,0
530,33,4,1,17293.028,1,0
699,50,0,1,19378.587,1,0
553,38,3,1,18791.57,0,1
583,38,8,1,4784.856,0,1
784,38,1,1,17176.876,0,1
667,56,8,1,13084.679,1,0
850,39,6,2,4277.4839999999995,0,1
743,42,7,2,8042.842,0,1
681,34,7,2,13068.659,0,1
674,39,6,1,10013.095,0,1
686,44,7,1,18175.719,1,0
804,24,3,2,17319.533,0,1
623,37,4,1,9383.233,1,0
656,26,4,1,3630.893,0,1
660,61,5,1,15833.839000000002,1,0
500,37,9,1,11169.8,0,1
605,75,2,1,18665.511,0,1
499,28,4,1,2200.191,1,0
514,32,8,2,9585.717999999999,0,1
771,23,7,1,7299.062,1,0
521,30,2,1,6429.982,0,1
434,71,9,1,12584.888,0,1
687,63,1,1,3793.874,1,0
725,33,7,2,17727.941,1,0
684,56,3,3,8059.349,1,0
697,48,1,2,8740.053,1,0
436,43,5,2,3568.743,0,1
850,58,8,1,2589.921,0,1
457,38,6,2,17321.909,1,0
487,46,4,2,4424.449,1,0
758,26,4,1,17155.201999999997,0,1
606,53,1,1,7586.000999999999,1,0
608,28,4,1,4913.344999999999,0,1
723,30,1,3,16464.772,0,1
626,44,10,2,16428.786,0,1
690,29,5,2,10857.797,0,1
653,43,0,2,2786.2580000000003,0,1
697,51,1,1,5358.114,0,1
535,20,9,1,11882.556,0,1
610,33,4,1,11394.317,0,1
487,37,2,2,12672.257000000001,0,1
667,33,4,2,13183.475,0,1
494,33,1,1,9027.385,1,0
640,62,3,1,10166.347,0,1
519,34,5,1,6847.960000000001,0,1
587,44,5,2,4185.224,1,0
690,36,7,2,12377.515,0,1
589,36,9,2,13632.996,1,0
605,47,7,1,18931.027,0,1
714,54,4,2,5130.854,0,1
416,41,10,2,9830.161,1,0
759,42,4,1,12140.905999999999,0,1
757,23,2,2,9399.164999999999,0,1
604,25,7,1,3527.9739999999997,0,1
544,45,6,2,15140.132999999998,1,0
667,56,2,1,1889.7779999999998,0,1
613,29,0,2,13389.732,0,1
710,29,3,1,18802.244,1,0
598,47,2,2,18611.654000000002,0,1
660,30,7,1,9684.791000000001,0,1
516,43,2,2,13936.658,1,0
608,31,7,2,6090.1720000000005,0,1
427,42,1,1,5709.8,0,1
415,46,9,3,17858.735999999997,0,1
718,26,7,1,5109.956,0,1
564,44,3,3,10472.247,1,0
499,39,6,2,8140.9,0,1
716,39,10,1,4352.74,1,0
663,37,7,2,17648.704999999998,0,1
630,26,7,2,19700.114999999998,0,1
682,36,5,2,14775.851,0,1
603,35,6,2,13048.356,0,1
587,51,3,1,14879.845000000001,0,1
633,30,6,2,4164.229,1,0
850,42,0,2,4416.584,0,1
670,40,2,1,6985.003999999999,1,0
606,40,1,2,16665.618,0,1
691,38,1,2,4465.35,0,1
652,58,3,2,19350.29,1,0
628,28,4,2,17675.081,0,1
439,32,3,1,7568.597,1,0
653,46,5,2,4970.785,1,0
526,49,2,1,11453.967,0,1
770,30,8,2,10055.703,1,0
616,37,6,2,8624.217999999999,1,0
588,64,3,1,18970.364999999998,1,0
671,34,10,1,14050.985999999999,0,1
778,29,6,1,6245.401,1,0
536,40,9,2,1195.903,0,1
683,30,4,1,11518.697,0,1
750,26,1,2,1992.172,1,0
731,36,6,1,15212.836,1,0
747,29,7,1,17539.834,0,1
680,32,7,1,7734.992,0,1
717,35,5,1,17217.27,1,0
763,53,4,1,7720.372,1,0
525,23,5,2,16024.91,1,0
727,31,3,2,6021.251,1,0
715,35,3,1,15201.235999999999,1,0
743,43,2,2,9322.886,0,1
677,40,5,2,8894.756,0,1
639,35,10,2,5909.339,0,1
601,48,9,1,4181.648999999999,0,1
591,33,9,1,11878.206,0,1
544,44,2,1,6922.82,0,1
634,45,2,1,14345.831,1,0
655,24,9,1,5195.982,0,1
605,64,2,1,1360.179,1,0
492,30,10,2,14670.022,1,0
727,30,8,2,13790.354000000001,1,0
812,38,3,2,17482.273999999998,0,1
569,51,3,3,7508.496000000001,1,0
556,42,0,2,12543.547,0,1
550,47,2,2,9705.728,0,1
518,42,7,2,11937.736,0,1
806,67,1,2,10394.558,1,0
580,45,2,2,16930.364999999998,0,1
515,66,6,2,16066.310999999998,1,0
759,33,9,2,9354.114,1,0
701,39,9,2,11004.388,1,0
774,53,4,1,15388.793,0,1
561,22,6,2,7328.68,1,0
623,43,1,2,14637.929999999998,0,1
619,33,3,2,3644.674,1,0
660,35,7,2,1321.8600000000001,0,1
725,33,4,1,6787.9800000000005,1,0
721,55,3,1,6586.44,1,0
786,34,9,2,11703.432,1,0
350,60,3,1,11379.615,1,0
738,35,8,1,1608.162,0,1
516,47,6,1,12136.545,1,0
742,25,4,2,12993.35,1,0
537,66,8,2,13066.479,0,1
604,53,8,1,19099.896,0,1
515,41,8,2,18505.414,0,1
632,40,3,2,14918.841,0,1
451,38,9,1,16753.866,1,0
705,39,8,1,1168.236,1,0
521,39,3,1,7299.367,1,0
850,34,2,2,5191.904,1,0
633,33,3,2,19111.102,1,0
552,42,8,1,18686.958,1,0
521,41,8,1,2049.1150000000002,0,1
686,27,1,2,7862.246000000001,1,0
597,60,0,1,1070.353,1,0
546,42,9,2,5738.013,1,0
585,28,6,1,4121.909,1,0
613,34,8,1,13941.007999999998,0,1
557,57,1,1,13237.075,0,1
413,39,1,2,15889.179,0,1
606,47,3,2,13772.056,0,1
561,32,6,1,13945.198,0,1
519,36,9,2,14556.24,0,1
635,38,0,1,15834.463,0,1
540,35,7,1,8423.946,0,1
773,47,2,4,14300.749,0,1
570,29,4,2,17379.277,0,1
818,31,1,1,17825.263,1,0
682,35,2,2,1691.098,1,0
758,50,2,3,6794.409,1,0
602,49,0,1,9764.02,0,1
727,34,2,1,7207.372,0,1
468,46,7,1,1095.818,0,1
773,63,9,1,9309.102,0,1
735,41,7,1,13718.095000000001,0,1
744,44,5,1,8229.081,0,1
653,35,9,2,4595.6050000000005,0,1
709,32,2,1,13857.837,1,0
821,28,2,2,4607.2519999999995,0,1
584,29,7,1,13849.003,1,0
607,32,6,2,19606.201,1,0
570,18,4,1,7181.19,1,0
850,51,3,2,1245.776,0,1
544,37,2,1,5755.8949999999995,0,1
600,43,5,1,19476.483,1,0
793,32,2,2,19381.763,0,1
677,25,8,1,4241.021,1,0
729,32,9,2,15080.344000000001,1,0
674,26,10,2,13842.310000000001,1,0
561,56,7,2,13316.711,0,1
648,55,1,1,18153.404000000002,0,1
608,38,8,2,13707.985999999999,1,0
731,70,3,2,14118.066,0,1
757,29,8,1,7746.938,0,1
461,35,5,1,5420.902,1,0
685,43,1,1,4187.698,1,0
706,31,1,2,5443.9529999999995,0,1
685,43,9,2,10781.128,0,1
482,35,5,2,10902.972,1,0
518,45,9,2,7341.829,1,0
514,26,1,2,12155.193,0,1
680,30,3,1,16013.158,1,0
688,52,1,2,17203.357,0,1
559,62,6,1,2036.768,0,1
716,29,10,1,18253.174,1,0
682,44,3,1,2376.6400000000003,0,1
523,36,8,2,15530.453,0,1
702,38,9,2,15852.745,1,0
729,34,9,1,10540.931,1,0
527,39,4,2,16718.307,0,1
655,44,6,1,6485.351000000001,1,0
743,46,9,1,11343.608,1,0
590,43,8,2,14362.831,0,1
696,47,1,1,8059.1179999999995,0,1
740,60,5,2,2598.042,1,0
621,39,6,2,5888.3910000000005,0,1
580,36,3,1,1209.967,1,0
646,35,6,1,16425.569,0,1
557,36,1,1,9841.310000000001,0,1
553,46,3,1,11254.999,0,1
497,55,7,1,997.2639999999999,1,0
487,37,6,2,12647.741,0,1
672,43,4,2,16733.678,1,0
758,32,4,2,11552.513,0,1
647,42,9,2,5136.282,1,0
626,26,8,3,10450.202000000001,1,0
596,47,6,1,7483.565,0,1
552,42,4,2,19569.23,0,1
558,47,9,2,10378.728,1,0
693,35,5,1,8870.514,1,0
767,33,1,1,13248.075,1,0
715,35,2,1,6040.793,0,1
653,30,2,2,9665.826,1,0
745,40,3,1,11633.142,0,1
767,35,9,2,3951.161,1,0
724,36,6,2,1062.721,0,1
621,43,8,1,10280.66,1,0
666,40,2,2,3637.1269999999995,1,0
510,45,10,2,7787.861999999999,1,0
625,41,6,2,5712.878,0,1
800,49,7,1,4712.511,1,0
556,38,2,1,15067.965,0,1
469,52,8,3,15009.332,1,0
735,50,9,1,16667.735,0,1
629,37,6,1,2397.1330000000003,1,0
786,39,7,2,10092.958999999999,1,0
731,26,3,2,3769.7290000000003,1,0
826,55,4,1,14012.617000000002,0,1
732,41,8,2,17088.617000000002,0,1
670,33,9,2,19801.704999999998,1,0
701,33,9,1,19061.192000000003,0,1
789,27,8,1,7945.812,1,0
549,25,6,1,2160.011,0,1
784,28,2,2,17925.273,0,1
644,24,8,1,3589.675,1,0
633,38,2,2,10767.335000000001,0,1
669,30,7,1,18879.585,1,0
607,36,8,1,9787.902,0,1
712,39,5,2,2370.2419999999997,1,0
760,43,8,1,19331.233,0,1
757,30,3,1,19834.114999999998,0,1
847,37,9,1,11609.725999999999,1,0
707,33,8,1,5429.062,0,1
563,32,0,1,19160.427,1,0
671,34,6,2,15691.712,1,0
562,62,3,2,10598.600999999999,0,1
578,39,2,2,7056.389999999999,0,1
554,30,9,2,4032.03,1,0
465,53,1,1,7489.88,0,1
850,43,2,1,7908.410000000001,1,0
743,36,4,2,19091.102,0,1
613,28,7,2,18548.324,0,1
718,49,10,1,18447.472,1,0
850,28,4,2,1240.901,0,1
633,26,8,1,6011.657,1,0
777,23,6,2,16322.548,0,1
625,69,1,1,18233.645,1,0
615,34,1,2,7312.4529999999995,0,1
472,31,4,2,7332.2,0,1
781,27,7,1,17507.129,1,0
577,29,2,1,16892.441,0,1
694,35,7,1,13357.043,1,0
607,40,1,1,1984.2220000000002,0,1
638,32,0,2,16012.999,1,0
710,49,10,1,19326.672,0,1
570,32,9,2,6281.091,0,1
594,29,3,1,6104.853,1,0
614,35,6,1,6945.424000000001,1,0
571,33,9,2,7751.9619999999995,1,0
581,38,1,2,4617.622,0,1
591,39,3,3,14046.938,1,0
709,37,8,3,7173.856,1,0
678,25,10,2,13150.172,1,0
643,43,1,2,14576.439999999999,0,1
654,36,2,2,14665.211,1,0
802,41,4,2,16918.366,1,0
685,38,4,2,3588.4910000000004,0,1
732,34,8,2,18798.585,1,0
608,56,5,2,15381.041000000001,1,0
654,32,2,1,5197.2919999999995,1,0
635,58,1,1,5890.7080000000005,1,0
607,32,7,3,1067.462,1,0
642,32,7,1,3976.8589999999995,0,1
790,31,2,1,17243.712,1,0
629,32,2,2,7796.544,0,1
527,32,0,1,10952.388,0,1
495,39,8,2,1016.0229999999999,0,1
755,45,7,1,14361.952,1,0
730,33,9,2,17657.662,1,0
611,40,1,2,10254.756,0,1
768,44,6,1,17804.597,1,0
601,49,4,2,10426.382000000001,1,0
613,34,3,1,4172.472,0,1
658,45,9,1,15926.867000000002,1,0
642,40,6,2,8609.922999999999,1,0
661,42,3,2,3598.9410000000003,1,0
850,45,5,1,6008.311,1,0
728,43,5,1,12008.817,1,0
571,33,9,2,12860.049,1,0
532,43,9,2,19057.391,0,1
677,38,4,2,18780.063000000002,0,1
546,74,8,2,6673.263000000001,1,0
518,46,3,2,7651.579,0,1
644,28,0,2,11941.937,0,1
544,29,1,1,16413.735999999997,1,0
602,32,10,2,11605.292,0,1
593,26,9,1,16756.482,0,1
536,23,6,2,12066.171,0,1
572,30,6,1,17502.527,1,0
537,30,1,1,9655.542,0,1
629,35,1,1,15977.737,0,1
690,26,8,1,8325.305,0,1
811,46,9,1,1346.464,0,1
645,45,4,1,17491.685,0,1
622,39,9,2,3888.2339999999995,1,0
616,44,7,2,13739.276999999998,1,0
450,29,7,1,4348.063,0,1
633,29,10,1,18465.487,0,1
663,28,8,2,13605.445000000002,1,0
713,53,6,1,19152.132,0,1
593,31,8,1,17686.889000000003,0,1
651,44,2,3,10253.035,0,1
584,41,3,1,17899.789,1,0
629,49,4,2,19633.548000000003,1,0
690,21,8,2,15578.289,0,1
553,39,1,2,4436.342,1,0
653,31,7,1,1104.354,1,0
833,34,3,1,16647.281,1,0
759,44,2,2,10013.77,0,1
493,48,7,2,4854.51,1,0
657,41,5,1,6825.588000000001,1,0
679,40,1,1,1689.7189999999998,0,1
641,26,4,2,2815.734,1,0
709,32,2,2,10968.128999999999,1,0
635,48,8,2,4325.030000000001,1,0
649,78,4,2,14256.675,0,1
641,41,6,2,6539.679,0,1
707,30,8,2,3315.9370000000004,0,1
835,23,9,1,1979.373,0,1
562,31,2,1,18637.03,0,1
767,35,2,2,14425.138,1,0
580,61,8,1,9467.783,0,1
515,40,10,1,13836.029,0,1
470,25,8,2,18325.935,1,0
617,42,0,1,12083.073,0,1
621,47,7,1,6679.928,0,1
716,40,3,2,16763.614999999998,1,0
583,27,7,2,5128.549,0,1
519,57,2,2,2987.179,1,0
652,51,3,1,17398.947,1,0
673,77,10,2,5959.566000000001,1,0
660,38,5,2,19590.659,1,0
620,70,3,2,3335.0260000000003,1,0
621,40,10,1,8951.947,0,1
644,40,4,2,11580.01,1,0
488,34,3,2,12597.936,0,1
483,29,9,1,8163.445,0,1
481,37,8,2,4421.586,1,0
552,36,8,2,13254.702,0,1
675,39,6,2,8341.914999999999,1,0
753,38,1,1,12202.133,1,0
553,38,1,2,18454.459,0,1
514,43,1,1,19927.398,0,1
573,31,0,1,7038.149,0,1
603,35,1,1,15254.189000000002,0,1
418,35,7,2,8887.814999999999,0,1
683,34,9,2,2533.929,0,1
614,27,9,2,7750.081,1,0
714,28,6,1,6705.727000000001,0,1
803,40,6,1,1232.808,1,0
601,43,3,2,11124.962,0,1
841,28,4,2,17943.66,0,1
609,45,4,1,19925.698,1,0
632,30,2,2,18272.879999999997,0,1
613,38,9,2,1585.9950000000001,0,1
779,33,1,1,19700.092,0,1
781,33,3,2,4255.633,0,1
470,30,4,1,6829.392999999999,0,1
651,45,6,1,8586.989,1,0
603,26,4,1,9284.067,0,1
613,44,3,2,13649.172,0,1
710,38,4,2,13639.088,1,0
638,37,2,2,3729.488,0,1
496,29,4,2,16480.689000000002,1,0
633,37,2,2,18225.817000000003,0,1
844,29,8,2,14734.203,1,0
768,54,8,1,6938.1050000000005,0,1
700,40,2,2,19975.397,1,0
509,41,7,1,11477.553,0,1
715,21,8,2,6866.6630000000005,0,1
597,45,7,2,16775.645,0,1
581,30,0,1,19658.228,0,1
586,28,2,2,9206.735,1,0
652,37,4,1,19769.98,1,0
625,51,4,2,9224.394,1,0
482,55,5,1,7841.614,0,1
628,29,9,1,3485.746,1,0
548,36,2,2,14046.001,1,0
661,35,9,1,8394.967999999999,0,1
547,51,1,2,5690.841,1,0
740,40,2,2,3081.284,1,0
676,36,3,1,9539.342999999999,1,0
708,35,8,1,19900.588,1,0
590,37,0,1,6175.933,1,0
611,68,5,2,14644.801000000001,0,1
682,47,10,1,14429.097,1,0
520,45,1,1,4104.24,1,0
756,40,1,1,11427.963,0,1
555,24,5,2,2751.347,0,1
792,25,8,1,13063.901,0,1
691,60,6,1,17735.579999999998,1,0
486,24,1,1,9880.276,0,1
705,30,1,1,18130.032,0,1
660,46,5,2,3368.0559999999996,0,1
668,32,1,1,11124.136999999999,0,1
616,34,10,2,2566.227,0,1
651,63,8,1,1183.053,1,0
420,34,1,1,14947.113000000001,1,0
710,41,9,2,4213.126,1,0
667,71,4,1,9443.308,0,1
686,47,6,1,3208.069,1,0
628,31,0,1,7235.0470000000005,0,1
512,36,0,1,5302.09,0,1
599,36,4,2,1321.056,0,1
795,36,1,1,13538.889000000001,1,0
625,22,9,2,15707.291000000001,0,1
590,39,9,2,10473.052,0,1
